"filename", "language", "JSON", "JavaScript", "Ini", "Properties", "MS SQL", "Shell Script", "Markdown", "PHP", "Ignore", "Docker", "TypeScript", "Skill", "PostCSS", "XML", "YAML", "comment", "blank", "total"
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Products\Resources\ProductResource.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Products\Resources\ProductResource\Pages\CreateProduct.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Products\Resources\ProductResource\Pages\EditProduct.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Products\Resources\ProductResource\Pages\ListProducts.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Products\Resources\ProductResource\Pages\ManageAttributes.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Products\Resources\ProductResource\Pages\ManageVariants.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 3, 7, 27
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Products\Resources\ProductResource\Pages\ViewProduct.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Settings\Pages\ManageInvoice.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 15, 66
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Settings\Pages\ManagePricing.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 15, 65
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Settings\Pages\ManageProducts.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 3, 15, 72
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\Settings\Pages\ManageQuotationAndOrder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 15, 71
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\ToInvoice.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\ToInvoice\Resources\OrderToInvoiceResource.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 13, 62
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\ToInvoice\Resources\OrderToInvoiceResource\Pages\EditOrderToInvoice.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\ToInvoice\Resources\OrderToInvoiceResource\Pages\ListOrderToInvoices.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\ToInvoice\Resources\OrderToInvoiceResource\Pages\ViewOrderToInvoice.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\ToInvoice\Resources\OrderToUpsellResource.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Filament\Clusters\ToInvoice\Resources\OrderToUpsellResource\Pages\ListOrderToUpsells.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Controllers\API\V1\Controller.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Controllers\API\V1\OrderController.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 75, 413
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Controllers\API\V1\OrderDeliveryController.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 9, 75
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Controllers\API\V1\OrderInvoiceController.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 8, 79
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Controllers\API\V1\OrderLineController.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 12, 86
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Controllers\API\V1\TagController.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 20, 118
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Requests\OrderRequest.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 16, 12, 154
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Requests\TagRequest.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 13, 7, 54
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Resources\V1\OrderLineResource.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 5, 4, 86
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Resources\V1\OrderResource.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 5, 4, 87
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Http\Resources\V1\TagResource.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 4, 29
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Listeners\ComputeSaleOrderListener.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Listeners\SendSMSNotificationListener.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 16, 60
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Livewire\QuotationSummary.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 15, 44
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Mail\SaleOrderCancelQuotation.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 20, 13, 84
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Mail\SaleOrderQuotation.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 20, 13, 84
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\ActivityPlan.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\ActivityType.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\AdvancedPaymentInvoice.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 11, 57
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\AdvancedPaymentInvoiceOrderSale.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Attribute.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Category.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Currency.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Order.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 47, 286
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\OrderLine.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 36, 231
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\OrderOption.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 14, 71
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\OrderTemplate.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 15, 86
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\OrderTemplateProduct.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 12, 64
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\OrderToInvoice.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\OrderToUpsell.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Packaging.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Partner.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Product.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Quotation.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Tag.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\Team.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 17, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Models\TeamMember.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\ActivityPlanPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 30, 14, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\ActivityTypePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 36, 16, 109
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\AttributePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 30, 14, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\CategoryPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 18, 10, 61
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\CurrencyPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 30, 14, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\OrderPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 30, 18, 110
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\OrderTemplatePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 33, 15, 101
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\OrderTemplateProductPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 33, 15, 101
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\OrderToInvoicePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 30, 18, 110
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\OrderToUpsellPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 30, 18, 110
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\PackagingPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 18, 10, 61
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\PartnerPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 30, 14, 93
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\ProductPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 33, 15, 101
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\QuotationPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 30, 18, 110
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\TagPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 18, 10, 61
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Policies\TeamPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 33, 15, 101
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\SaleManager.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 757, 0, 0, 0, 0, 0, 0, 0, 8, 210, 975
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\SalePlugin.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 8, 64
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\SaleServiceProvider.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 13, 103
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Services\Msg91Service.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Settings\InvoiceSettings.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Settings\PriceSettings.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Settings\ProductSettings.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\src\Settings\QuotationAndOrderSettings.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\tests\Feature\API\V1\OrderDeliveryTest.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 44, 152
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\tests\Feature\API\V1\OrderInvoiceTest.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 45, 152
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\tests\Feature\API\V1\OrderLineTest.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 43, 155
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\tests\Feature\API\V1\OrderTest.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 388, 0, 0, 0, 0, 0, 0, 0, 0, 92, 480
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\sales\tests\Feature\API\V1\TagTest.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 43, 151
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\composer.json", "JSON", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\config\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\factories\InvitationFactory.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 3, 6, 35
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\factories\TeamFactory.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 5, 22
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2024_11_11_112529_create_user_invitations_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 4, 29
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2024_11_12_125715_create_teams_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 4, 29
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2024_11_12_130019_create_user_team_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 5, 31
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2024_12_10_101127_add_default_company_id_column_to_users_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 6, 4, 33
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2024_12_13_130906_add_partner_id_to_users_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 6, 4, 33
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2025_08_01_071239_alter_teams_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 6, 6, 36
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2025_08_01_073954_alter_users_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 6, 6, 36
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2025_08_21_082229_alter_roles_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 4, 29
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2025_08_21_101646_alter_users_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 4, 29
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\migrations\2026_01_23_074142_add_multi_factor_auth_columns_in_users_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 6, 4, 33
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\seeders\DatabaseSeeder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 6, 4, 20
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\settings\2024_11_05_042358_create_user_settings.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\database\settings\2025_07_29_064223_create_currency_settings.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 6, 4, 26
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\enums\company-status.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\enums\permission-type.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\clusters\manage-activity.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\clusters\manage-currency.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\clusters\manage-users.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\company.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 31, 287
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\company\pages\create-company.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\company\pages\edit-company.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\company\pages\list-company.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\company\pages\view-company.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\company\relation-managers\manage-branch.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 35, 279
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\role.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\role\pages\create-role.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\role\pages\edit-role.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\team.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 10, 72
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\team\pages\manage-team.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\user.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 24, 192
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\user\pages\create-user.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\user\pages\edit-user.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"d:\Project\UnderImprove\Web\aureuserp\plugins\webkul\security\resources\lang\ar\filament\resources\user\pages\list-user.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
